1.5,4.3,0.1368369
1.6,4.3,0.1589286
1.7,4.3,0.17842
1.8,4.3,0.1951987
1.9,4.3,0.2089773
2.0,4.3,0.2194788
2.1,4.3,0.2264434
2.2,4.3,0.2296129
2.3,4.3,0.2286044
2.4,4.3,0.2230436
2.5,4.3,0.2126955
2.6,4.3,0.1974024
2.7,4.3,0.1773494
2.8,4.3,0.1524912
2.9,4.3,0.1227638
3.0,4.3,0.08819152
3.1,4.3,0.04890179
3.2,4.3,0.00507705
3.3,4.3,-0.04297192
3.4,4.3,-0.09485035
3.5,4.3,-0.1502167
3.6,4.3,-0.2085482
3.7,4.3,-0.2694648
3.8,4.3,-0.332029
3.9,4.3,-0.3959514
4.0,4.3,-0.460461
4.1,4.3,-0.5251114
4.2,4.3,-0.5893615
4.3,4.3,-0.6526214
4.4,4.3,-0.7142572
4.5,4.3,-0.7737539
4.6,4.3,-0.8304799
4.7,4.3,-0.8840315
4.8,4.3,-0.9339923
4.9,4.3,-0.9795081
5.0,4.3,-1.020373
5.1,4.3,-1.055893
5.2,4.3,-1.085949
5.3,4.3,-1.110538
5.4,4.3,-1.129745
5.5,4.3,-1.144027
5.6,4.3,-1.153456
5.7,4.3,-1.158142
5.8,4.3,-1.158283
5.9,4.3,-1.154349
6.0,4.3,-1.146708
6.1,4.3,-1.135605
6.2,4.3,-1.121253
6.3,4.3,-1.103981
6.4,4.3,-1.084095
6.5,4.3,-1.06178
6.6,4.3,-1.037184
6.7,4.3,-1.010803
6.8,4.3,-0.9828239
6.9,4.3,-0.9536695
7.0,4.3,-0.9235604
7.1,4.3,-0.8926585
7.2,4.3,-0.8609279
7.3,4.3,-0.828061
    
0.7,4.4,-0.06246055
0.8,4.4,-0.03004331
0.9,4.4,0.00139782
1.0,4.4,0.03196666
1.1,4.4,0.06183085
1.2,4.4,0.09070616
1.3,4.4,0.1182192
1.4,4.4,0.1441237
1.5,4.4,0.1680882
1.6,4.4,0.1898592
1.7,4.4,0.2090858
1.8,4.4,0.2254444
1.9,4.4,0.2388333
2.0,4.4,0.2489335
2.1,4.4,0.2554791
2.2,4.4,0.2582134
2.3,4.4,0.2566327
2.4,4.4,0.2505979
2.5,4.4,0.2396517
2.6,4.4,0.2237123
2.7,4.4,0.2030387
2.8,4.4,0.1774955
2.9,4.4,0.1471133
3.0,4.4,0.1118496
3.1,4.4,0.07194651
3.2,4.4,0.02741374
3.3,4.4,-0.02120508
3.4,4.4,-0.07362877
3.5,4.4,-0.1294989
3.6,4.4,-0.1883591
3.7,4.4,-0.2496181
3.8,4.4,-0.312539
3.9,4.4,-0.3767668
4.0,4.4,-0.4415469
4.1,4.4,-0.5063931
4.2,4.4,-0.5707954
4.3,4.4,-0.6341012
4.4,4.4,-0.6957476
4.5,4.4,-0.7553588
4.6,4.4,-0.8121704
4.7,4.4,-0.8657659
4.8,4.4,-0.9156416
4.9,4.4,-0.9611139
5.0,4.4,-1.001832
5.1,4.4,-1.037358
5.2,4.4,-1.067392
5.3,4.4,-1.091808
5.4,4.4,-1.111114
5.5,4.4,-1.12538
5.6,4.4,-1.134811
5.7,4.4,-1.139611
5.8,4.4,-1.139903
5.9,4.4,-1.136091
6.0,4.4,-1.128608
6.1,4.4,-1.117697
6.2,4.4,-1.103614
6.3,4.4,-1.086642
6.4,4.4,-1.067044
6.5,4.4,-1.04492
6.6,4.4,-1.020672
6.7,4.4,-0.9946767
6.8,4.4,-0.9669942
6.9,4.4,-0.9381805
7.0,4.4,-0.9085128
7.1,4.4,-0.8780455
7.2,4.4,-0.8466457
7.3,4.4,-0.8141919
    
0.7,4.5,-0.0331782
0.8,4.5,-0.0008153657
0.9,4.5,0.03055959
1.0,4.5,0.06105233
1.1,4.5,0.09082202
1.2,4.5,0.1195961
1.3,4.5,0.1469565
1.4,4.5,0.1727371
1.5,4.5,0.1964979
1.6,4.5,0.2180414
1.7,4.5,0.2370244
1.8,4.5,0.2531259
1.9,4.5,0.2662576
2.0,4.5,0.2760854
2.1,4.5,0.2823279
2.2,4.5,0.2846679
2.3,4.5,0.2826041
2.4,4.5,0.2759838
2.5,4.5,0.264471
2.6,4.5,0.2479852
2.7,4.5,0.2267753
2.8,4.5,0.2005755
2.9,4.5,0.1696288
3.0,4.5,0.1337392
3.1,4.5,0.09314647
3.2,4.5,0.04808687
3.3,4.5,-0.001047023
3.4,4.5,-0.05396532
3.5,4.5,-0.1102964
3.6,4.5,-0.1695647
3.7,4.5,-0.2311179
3.8,4.5,-0.2943988
3.9,4.5,-0.3588426
4.0,4.5,-0.423796
4.1,4.5,-0.4887814
4.2,4.5,-0.5532637
4.3,4.5,-0.616588
4.4,4.5,-0.6783092
4.5,4.5,-0.7377905
4.6,4.5,-0.7946127
4.7,4.5,-0.8480854
4.8,4.5,-0.8977541
4.9,4.5,-0.9431989
5.0,4.5,-0.9837306
5.1,4.5,-1.019143
5.2,4.5,-1.04901
5.3,4.5,-1.073275
5.4,4.5,-1.092445
5.5,4.5,-1.106654
5.6,4.5,-1.116003
5.7,4.5,-1.1208
5.8,4.5,-1.121081
5.9,4.5,-1.117329
6.0,4.5,-1.10993
6.1,4.5,-1.099127
6.2,4.5,-1.085176
6.3,4.5,-1.068362
6.4,4.5,-1.048941
6.5,4.5,-1.027025
6.6,4.5,-1.003012
6.7,4.5,-0.977276
6.8,4.5,-0.9498458
6.9,4.5,-0.9212975
7.0,4.5,-0.8919232
7.1,4.5,-0.8617544
7.2,4.5,-0.8306814
7.3,4.5,-0.79854
    
0.7,4.6,-0.008232579
0.8,4.6,0.02422278
0.9,4.6,0.05567038
1.0,4.6,0.08620013
1.1,4.6,0.1159492
1.2,4.6,0.1446955
1.3,4.6,0.1720493
1.4,4.6,0.1978428
1.5,4.6,0.2214873
1.6,4.6,0.2428747
1.7,4.6,0.2616926
1.8,4.6,0.277665
1.9,4.6,0.2905777
2.0,4.6,0.3001926
2.1,4.6,0.3060631
2.2,4.6,0.3080066
2.3,4.6,0.3057284
2.4,4.6,0.2986812
2.5,4.6,0.2866936
2.6,4.6,0.2698277
2.7,4.6,0.247939
2.8,4.6,0.2212717
2.9,4.6,0.1897139
3.0,4.6,0.1532807
3.1,4.6,0.1121754
3.2,4.6,0.06666178
3.3,4.6,0.01696621
3.4,4.6,-0.03643754
3.5,4.6,-0.09315703
3.6,4.6,-0.1526898
3.7,4.6,-0.214479
3.8,4.6,-0.2780263
3.9,4.6,-0.3425823
4.0,4.6,-0.4076036
4.1,4.6,-0.4726716
4.2,4.6,-0.5371792
4.3,4.6,-0.6005345
4.4,4.6,-0.6621588
4.5,4.6,-0.7214843
4.6,4.6,-0.7781555
4.7,4.6,-0.8314468
4.8,4.6,-0.8808907
4.9,4.6,-0.9260615
5.0,4.6,-0.9663812
5.1,4.6,-1.001407
5.2,4.6,-1.031084
5.3,4.6,-1.055087
5.4,4.6,-1.074047
5.5,4.6,-1.088007
5.6,4.6,-1.097217
5.7,4.6,-1.101836
5.8,4.6,-1.102093
5.9,4.6,-1.098248
6.0,4.6,-1.090794
6.1,4.6,-1.079971
6.2,4.6,-1.066035
6.3,4.6,-1.04931
6.4,4.6,-1.029901
6.5,4.6,-1.008107
6.6,4.6,-0.9842545
6.7,4.6,-0.9585736
6.8,4.6,-0.9313863
6.9,4.6,-0.9029747
7.0,4.6,-0.8738027
7.1,4.6,-0.8438356
7.2,4.6,-0.812956
7.3,4.6,-0.7810385
    
0.7,4.7,0.01174285
0.8,4.7,0.04439508
0.9,4.7,0.07602536
1.0,4.7,0.1067258
1.1,4.7,0.1366364
1.2,4.7,0.165474
1.3,4.7,0.1929529
1.4,4.7,0.2187808
1.5,4.7,0.2425179
1.6,4.7,0.2638857
1.7,4.7,0.2826501
1.8,4.7,0.298559
1.9,4.7,0.3113716
2.0,4.7,0.3208137
2.1,4.7,0.3266046
2.2,4.7,0.3283214
2.3,4.7,0.3256521
2.4,4.7,0.3182436
2.5,4.7,0.3059095
2.6,4.7,0.2884625
2.7,4.7,0.2662206
2.8,4.7,0.2390349
2.9,4.7,0.2069903
3.0,4.7,0.1700496
3.1,4.7,0.128518
3.2,4.7,0.08245949
3.3,4.7,0.03240104
3.4,4.7,-0.02134881
3.5,4.7,-0.07839178
3.6,4.7,-0.1382166
3.7,4.7,-0.2001753
3.8,4.7,-0.2638794
3.9,4.7,-0.3284992
4.0,4.7,-0.3935285
4.1,4.7,-0.4585987
4.2,4.7,-0.5230146
4.3,4.7,-0.5861834
4.4,4.7,-0.6476299
4.5,4.7,-0.7067576
4.6,4.7,-0.7631321
4.7,4.7,-0.8161189
4.8,4.7,-0.8652607
4.9,4.7,-0.9100295
5.0,4.7,-0.9499984
5.1,4.7,-0.9846335
5.2,4.7,-1.013862
5.3,4.7,-1.037537
5.4,4.7,-1.05608
5.5,4.7,-1.06981
5.6,4.7,-1.078645
5.7,4.7,-1.083057
5.8,4.7,-1.082983
5.9,4.7,-1.07899
6.0,4.7,-1.071404
6.1,4.7,-1.060464
6.2,4.7,-1.046428
6.3,4.7,-1.029593
6.4,4.7,-1.010163
6.5,4.7,-0.9883113
6.6,4.7,-0.9644183
6.7,4.7,-0.9387959
6.8,4.7,-0.9116013
6.9,4.7,-0.8832679
7.0,4.7,-0.8541502
7.1,4.7,-0.8242701
7.2,4.7,-0.7934895
7.3,4.7,-0.7616874
    
0.6,4.8,-0.007884953
0.7,4.8,0.02622322
0.8,4.8,0.05920456
0.9,4.8,0.09114908
1.0,4.8,0.122151
1.1,4.8,0.1523296
1.2,4.8,0.1814028
1.3,4.8,0.2091302
1.4,4.8,0.2351041
1.5,4.8,0.2590554
1.6,4.8,0.2805148
1.7,4.8,0.2993385
1.8,4.8,0.3152433
1.9,4.8,0.3280527
2.0,4.8,0.3374612
2.1,4.8,0.3431625
2.2,4.8,0.3446496
2.3,4.8,0.3418634
2.4,4.8,0.3341917
2.5,4.8,0.321378
2.6,4.8,0.303667
2.7,4.8,0.2810307
2.8,4.8,0.2534174
2.9,4.8,0.2210306
3.0,4.8,0.1836413
3.1,4.8,0.1415812
3.2,4.8,0.09523238
3.3,4.8,0.04489701
3.4,4.8,-0.009114417
3.5,4.8,-0.06640036
3.6,4.8,-0.1264436
3.7,4.8,-0.1885834
3.8,4.8,-0.2523028
3.9,4.8,-0.3168765
4.0,4.8,-0.3818876
4.1,4.8,-0.4467315
4.2,4.8,-0.5109965
4.3,4.8,-0.5739704
4.4,4.8,-0.6351267
4.5,4.8,-0.6938773
4.6,4.8,-0.7498793
4.7,4.8,-0.8024267
4.8,4.8,-0.8510673
4.9,4.8,-0.8953881
5.0,4.8,-0.9347344
5.1,4.8,-0.9688681
5.2,4.8,-0.9976135
5.3,4.8,-1.020719
5.4,4.8,-1.0388
5.5,4.8,-1.052
5.6,4.8,-1.060447
5.7,4.8,-1.064423
5.8,4.8,-1.064079
5.9,4.8,-1.059728
6.0,4.8,-1.051823
6.1,4.8,-1.040605
6.2,4.8,-1.026325
6.3,4.8,-1.009304
6.4,4.8,-0.989659
6.5,4.8,-0.9677081
6.6,4.8,-0.9437662
6.7,4.8,-0.9179481
6.8,4.8,-0.8907783
6.9,4.8,-0.8623102
7.0,4.8,-0.8330828
7.1,4.8,-0.803101
7.2,4.8,-0.7723318
7.3,4.8,-0.7405804
    
0.6,4.9,0.0005176518
0.7,4.9,0.03508611
0.8,4.9,0.06851127
0.9,4.9,0.1008851
1.0,4.9,0.132304
1.1,4.9,0.1628524
1.2,4.9,0.1922835
1.3,4.9,0.2203699
1.4,4.9,0.2465923
1.5,4.9,0.2707922
1.6,4.9,0.2925231
1.7,4.9,0.3115129
1.8,4.9,0.3275163
1.9,4.9,0.3403567
2.0,4.9,0.3497374
2.1,4.9,0.3553929
2.2,4.9,0.3568375
2.3,4.9,0.3538934
2.4,4.9,0.346057
2.5,4.9,0.3331189
2.6,4.9,0.3151193
2.7,4.9,0.2921526
2.8,4.9,0.2641716
2.9,4.9,0.2314285
3.0,4.9,0.1936232
3.1,4.9,0.1513609
3.2,4.9,0.1046385
3.3,4.9,0.05397258
3.4,4.9,-0.0002816644
3.5,4.9,-0.05769897
3.6,4.9,-0.1177355
3.7,4.9,-0.1798773
3.8,4.9,-0.2434309
3.9,4.9,-0.3079521
4.0,4.9,-0.3727178
4.1,4.9,-0.437364
4.2,4.9,-0.5012611
4.3,4.9,-0.5638334
4.4,4.9,-0.6245088
4.5,4.9,-0.6829741
4.6,4.9,-0.7384463
4.7,4.9,-0.790377
4.8,4.9,-0.8383864
4.9,4.9,-0.8820651
5.0,4.9,-0.9206985
5.1,4.9,-0.9542381
5.2,4.9,-0.9822289
5.3,4.9,-1.00474
5.4,4.9,-1.022157
5.5,4.9,-1.034809
5.6,4.9,-1.042645
5.7,4.9,-1.046124
5.8,4.9,-1.04523
5.9,4.9,-1.040446
6.0,4.9,-1.03213
6.1,4.9,-1.020522
6.2,4.9,-1.005876
6.3,4.9,-0.9885133
6.4,4.9,-0.9685452
6.5,4.9,-0.9462857
6.6,4.9,-0.9220591
6.7,4.9,-0.895992
6.8,4.9,-0.8686025
6.9,4.9,-0.8399496
7.0,4.9,-0.8105871
7.1,4.9,-0.780481
7.2,4.9,-0.7495198
7.3,4.9,-0.7175382
    
0.6,5.0,0.003358958
0.7,5.0,0.03849433
0.8,5.0,0.07247009
0.9,5.0,0.1053801
1.0,5.0,0.1373109
1.1,5.0,0.1683446
1.2,5.0,0.1982406
1.3,5.0,0.2267938
1.4,5.0,0.2533676
1.5,5.0,0.2778822
1.6,5.0,0.2999429
1.7,5.0,0.3192238
1.8,5.0,0.3353991
1.9,5.0,0.3484551
2.0,5.0,0.3580231
2.1,5.0,0.3637315
2.2,5.0,0.3651756
2.3,5.0,0.362177
2.4,5.0,0.3541803
2.5,5.0,0.3409658
2.6,5.0,0.3227684
2.7,5.0,0.2995545
2.8,5.0,0.2713348
2.9,5.0,0.238301
3.0,5.0,0.2002592
3.1,5.0,0.1576159
3.2,5.0,0.1107852
3.3,5.0,0.05998265
3.4,5.0,0.005582849
3.5,5.0,-0.05185382
3.6,5.0,-0.1119619
3.7,5.0,-0.1739646
3.8,5.0,-0.2373991
3.9,5.0,-0.301616
4.0,5.0,-0.3660637
4.1,5.0,-0.4303387
4.2,5.0,-0.4937907
4.3,5.0,-0.5558557
4.4,5.0,-0.6159912
4.5,5.0,-0.6737894
4.6,5.0,-0.728583
4.7,5.0,-0.7798327
4.8,5.0,-0.8271382
4.9,5.0,-0.8700721
5.0,5.0,-0.9079016
5.1,5.0,-0.9406051
5.2,5.0,-0.9677863
5.3,5.0,-0.9895594
5.4,5.0,-1.006188
5.5,5.0,-1.018111
5.6,5.0,-1.02525
5.7,5.0,-1.02807
5.8,5.0,-1.026539
5.9,5.0,-1.021182
6.0,5.0,-1.01232
6.1,5.0,-1.000192
6.2,5.0,-0.9850504
6.3,5.0,-0.9672185
6.4,5.0,-0.9468071
6.5,5.0,-0.9241381
6.6,5.0,-0.8995349
6.7,5.0,-0.8730931
6.8,5.0,-0.8453506
6.9,5.0,-0.8163932
7.0,5.0,-0.7866985
7.1,5.0,-0.7562776
7.2,5.0,-0.7250608
7.3,5.0,-0.6928107
    
0.6,5.1,0.0007297644
0.7,5.1,0.0365381
0.8,5.1,0.07117023
0.9,5.1,0.104722
1.0,5.1,0.1372233
1.1,5.1,0.16889
1.2,5.1,0.1993538
1.3,5.1,0.2284388
1.4,5.1,0.2554972
1.5,5.1,0.2804204
1.6,5.1,0.3028514
1.7,5.1,0.3224904
1.8,5.1,0.3389961
1.9,5.1,0.3523226
2.0,5.1,0.3621073
2.1,5.1,0.3678502
2.2,5.1,0.3694536
2.3,5.1,0.3663901
2.4,5.1,0.358322
2.5,5.1,0.3450957
2.6,5.1,0.3266657
2.7,5.1,0.3033056
2.8,5.1,0.2749103
2.9,5.1,0.2415808
3.0,5.1,0.2033861
3.1,5.1,0.1605843
3.2,5.1,0.1136227
3.3,5.1,0.06270275
3.4,5.1,0.00828482
3.5,5.1,-0.0490924
3.6,5.1,-0.1090712
3.7,5.1,-0.1708513
3.8,5.1,-0.2338987
3.9,5.1,-0.2977914
4.0,5.1,-0.3618729
4.1,5.1,-0.425638
4.2,5.1,-0.4885196
4.3,5.1,-0.5499862
4.4,5.1,-0.6094731
4.5,5.1,-0.6665191
4.6,5.1,-0.7205242
4.7,5.1,-0.7709561
4.8,5.1,-0.8174187
4.9,5.1,-0.8593638
5.0,5.1,-0.8963026
5.1,5.1,-0.9281079
5.2,5.1,-0.9542807
5.3,5.1,-0.9751644
5.4,5.1,-0.9908751
5.5,5.1,-1.001914
5.6,5.1,-1.008247
5.7,5.1,-1.010278
5.8,5.1,-1.008023
5.9,5.1,-1.001977
6.0,5.1,-0.9924051
6.1,5.1,-0.9796131
6.2,5.1,-0.9638527
6.3,5.1,-0.9454558
6.4,5.1,-0.924462
6.5,5.1,-0.9012645
6.6,5.1,-0.8761684
6.7,5.1,-0.8492107
6.8,5.1,-0.8209762
6.9,5.1,-0.7916254
7.0,5.1,-0.7614773
7.1,5.1,-0.7306357
7.2,5.1,-0.6990053
7.3,5.1,-0.6663583
    
0.6,5.2,-0.007364114
0.7,5.2,0.02922705
0.8,5.2,0.0646242
0.9,5.2,0.09887822
1.0,5.2,0.1321003
1.1,5.2,0.1645102
1.2,5.2,0.1956474
1.3,5.2,0.2253014
1.4,5.2,0.2530094
1.5,5.2,0.278434
1.6,5.2,0.3013267
1.7,5.2,0.321417
1.8,5.2,0.338345
1.9,5.2,0.3520151
2.0,5.2,0.3619427
2.1,5.2,0.3679612
2.2,5.2,0.3697114
2.3,5.2,0.3667525
2.4,5.2,0.3586605
2.5,5.2,0.3453068
2.6,5.2,0.3269055
2.7,5.2,0.3034005
2.8,5.2,0.2748826
2.9,5.2,0.2414907
3.0,5.2,0.2030722
3.1,5.2,0.1602777
3.2,5.2,0.1131336
3.3,5.2,0.06218588
3.4,5.2,0.007843428
3.5,5.2,-0.04940545
